ESPE,ESPE_rc,YEAR,source,FCC,Ocu1,tile_name,coastal_spring,blue_spring,green_spring,red_spring,nir_spring,swir1_spring,swir2_spring,coastal_summer,blue_summer,green_summer,red_summer,nir_summer,swir1_summer,swir2_summer,coastal_summerlong,blue_summerlong,green_summerlong,red_summerlong,nir_summerlong,swir1_summerlong,swir2_summerlong,aspect,dem,shadow,slope,acibasi
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,312.0911560058594,978.0,162.0,2.18719744682312,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,224.0,287.0,586.0,710.0,2321.0,1520.0,821.0,224.0,287.0,586.0,710.0,2321.0,1520.0,821.0,-9999.0,1014.0,0.0,8.59874153137207,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,530.0,627.0,998.0,1133.0,2297.0,2001.0,1431.0,530.0,627.0,998.0,1133.0,2297.0,2001.0,1431.0,10.909285545349121,1014.0,144.0,10.797908782958984,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,334.0,387.0,684.0,809.0,2231.0,2063.0,1398.0,334.0,387.0,684.0,809.0,2231.0,2063.0,1398.0,-8.086920738220215,1013.0,152.0,8.829833984375,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,253.0,304.0,600.0,618.0,2268.0,1485.0,917.0,253.0,304.0,600.0,618.0,2268.0,1485.0,917.0,7.747744560241699,1002.0,148.0,10.163835525512695,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,954.0,1037.0,1466.0,1897.0,2449.0,3585.0,3296.0,954.0,1037.0,1466.0,1897.0,2449.0,3585.0,3296.0,348.88629150390625,1542.0,37.0,37.213050842285156,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1167.0,1278.0,1788.0,2304.0,2921.0,5034.0,4386.0,1167.0,1278.0,1788.0,2304.0,2921.0,5034.0,4386.0,315.55816650390625,1545.0,89.0,30.82356071472168,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,799.0,872.0,1309.0,1579.0,2752.0,3717.0,3034.0,799.0,872.0,1309.0,1579.0,2752.0,3717.0,3034.0,330.1409912109375,1439.0,92.0,26.719953536987305,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,337.4703063964844,1536.0,72.0,30.247377395629883,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1101.0,1197.0,1664.0,2136.0,3014.0,4829.0,4112.0,1101.0,1197.0,1664.0,2136.0,3014.0,4829.0,4112.0,336.9916687011719,1534.0,78.0,29.038867950439453,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1610.0,1720.0,2145.0,2700.0,3099.0,5715.0,5037.0,1610.0,1720.0,2145.0,2700.0,3099.0,5715.0,5037.0,318.1900329589844,1644.0,87.0,30.79429817199707,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,434.0,480.0,723.0,829.0,2140.0,2432.0,1681.0,434.0,480.0,723.0,829.0,2140.0,2432.0,1681.0,87.28546142578125,888.0,112.0,58.76546096801758,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,231.53933715820312,1019.0,206.0,46.21125793457031,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,184.0,195.0,392.0,412.0,2163.0,1496.0,771.0,184.0,195.0,392.0,412.0,2163.0,1496.0,771.0,143.5134735107422,780.0,224.0,44.71365737915039,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,328.0,369.0,634.0,768.0,2018.0,1993.0,1380.0,328.0,369.0,634.0,768.0,2018.0,1993.0,1380.0,196.52569580078125,959.0,218.0,73.39250183105469,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,154.0,169.0,399.0,376.0,2215.0,1259.0,641.0,154.0,169.0,399.0,376.0,2215.0,1259.0,641.0,107.92915344238281,756.0,186.0,27.38060760498047,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,357.0,381.0,631.0,771.0,1821.0,1962.0,1523.0,357.0,381.0,631.0,771.0,1821.0,1962.0,1523.0,65.74860382080078,946.0,1.0,71.11305236816406,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,527.0,581.0,895.0,1068.0,2165.0,2682.0,2039.0,527.0,581.0,895.0,1068.0,2165.0,2682.0,2039.0,224.33187866210938,994.0,230.0,39.60282897949219,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,171.0,188.0,434.0,444.0,2312.0,1544.0,899.0,171.0,188.0,434.0,444.0,2312.0,1544.0,899.0,168.0343475341797,1167.0,234.0,22.578643798828125,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,388.0,411.0,664.0,830.0,2133.0,2144.0,1614.0,388.0,411.0,664.0,830.0,2133.0,2144.0,1614.0,120.674072265625,1078.0,199.0,16.380653381347656,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,177.91058349609375,1108.0,219.0,14.010542869567871,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,555.0,615.0,942.0,1151.0,2218.0,2372.0,1844.0,555.0,615.0,942.0,1151.0,2218.0,2372.0,1844.0,273.8562316894531,1017.0,177.0,8.340420722961426,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,588.0,633.0,918.0,1040.0,2152.0,2174.0,1758.0,588.0,633.0,918.0,1040.0,2152.0,2174.0,1758.0,222.11465454101562,1029.0,205.0,11.594632148742676,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,599.0,688.0,1060.0,1277.0,2399.0,2308.0,1747.0,599.0,688.0,1060.0,1277.0,2399.0,2308.0,1747.0,249.9771728515625,1024.0,188.0,9.344813346862793,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,248.0,312.0,674.0,817.0,2374.0,2275.0,1534.0,248.0,312.0,674.0,817.0,2374.0,2275.0,1534.0,327.319580078125,1172.0,55.0,36.759708404541016,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,216.0,300.0,767.0,743.0,2503.0,2255.0,1622.0,216.0,300.0,767.0,743.0,2503.0,2255.0,1622.0,-9999.0,1227.0,0.0,34.69940185546875,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,290.0,326.0,624.0,761.0,2447.0,2219.0,1528.0,290.0,326.0,624.0,761.0,2447.0,2219.0,1528.0,162.41424560546875,1156.0,188.0,15.837491989135742,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,121.0,181.0,548.0,600.0,2583.0,1921.0,1126.0,121.0,181.0,548.0,600.0,2583.0,1921.0,1126.0,270.5055236816406,1138.0,164.0,24.567991256713867,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,238.0,287.0,613.0,632.0,2492.0,1718.0,1108.0,238.0,287.0,613.0,632.0,2492.0,1718.0,1108.0,339.13458251953125,1070.0,91.0,25.336715698242188,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,180.0,229.0,527.0,575.0,2130.0,1590.0,953.0,180.0,229.0,527.0,575.0,2130.0,1590.0,953.0,245.8013916015625,1081.0,195.0,25.56982421875,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,316.0,345.0,619.0,631.0,2206.0,1838.0,1294.0,316.0,345.0,619.0,631.0,2206.0,1838.0,1294.0,202.97576904296875,1031.0,243.0,34.24402618408203,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,612.0,697.0,1129.0,1413.0,2348.0,3167.0,2467.0,612.0,697.0,1129.0,1413.0,2348.0,3167.0,2467.0,176.20855712890625,800.0,255.0,33.398681640625,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,393.0,478.0,803.0,980.0,2331.0,2433.0,1512.0,393.0,478.0,803.0,980.0,2331.0,2433.0,1512.0,121.05895233154297,625.0,191.0,6.999846458435059,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,510.0,636.0,1112.0,1447.0,2692.0,2980.0,2116.0,510.0,636.0,1112.0,1447.0,2692.0,2980.0,2116.0,160.35543823242188,641.0,214.0,13.10133171081543,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,419.0,515.0,892.0,1032.0,2497.0,2183.0,1415.0,419.0,515.0,892.0,1032.0,2497.0,2183.0,1415.0,69.84844207763672,593.0,161.0,13.33048152923584,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,580.0,667.0,1055.0,1291.0,2479.0,2635.0,1955.0,580.0,667.0,1055.0,1291.0,2479.0,2635.0,1955.0,29.48328971862793,568.0,166.0,4.836393356323242,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,314.0,388.0,728.0,871.0,2349.0,2121.0,1363.0,314.0,388.0,728.0,871.0,2349.0,2121.0,1363.0,49.264747619628906,1007.0,170.0,5.150681972503662,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,235.0,232.0,422.0,412.0,2185.0,1235.0,765.0,235.0,232.0,422.0,412.0,2185.0,1235.0,765.0,339.68634033203125,1016.0,155.0,8.040166854858398,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1309.0,1430.0,1847.0,2231.0,3004.0,4928.0,4045.0,1309.0,1430.0,1847.0,2231.0,3004.0,4928.0,4045.0,342.7032165527344,1437.0,61.0,31.366317749023438,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1145.0,1176.0,1380.0,1754.0,2751.0,4506.0,3649.0,1145.0,1176.0,1380.0,1754.0,2751.0,4506.0,3649.0,339.1662292480469,1344.0,87.0,26.555801391601562,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1674.0,1792.0,2235.0,2806.0,3067.0,5779.0,5144.0,1674.0,1792.0,2235.0,2806.0,3067.0,5779.0,5144.0,314.24224853515625,1675.0,96.0,29.360029220581055,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,320.0,422.0,822.0,967.0,2980.0,2179.0,1232.0,320.0,422.0,822.0,967.0,2980.0,2179.0,1232.0,131.37355041503906,1272.0,202.0,11.560992240905762,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,550.0,605.0,892.0,1110.0,2451.0,2884.0,2063.0,550.0,605.0,892.0,1110.0,2451.0,2884.0,2063.0,188.00811767578125,1116.0,253.0,40.18547821044922,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,476.0,521.0,836.0,985.0,2312.0,2486.0,1902.0,476.0,521.0,836.0,985.0,2312.0,2486.0,1902.0,120.84918975830078,1106.0,199.0,43.73440933227539,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,178.4708709716797,925.0,255.0,41.162864685058594,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,345.20635986328125,932.0,1.0,52.49906921386719,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,123.0,126.0,265.0,338.0,617.0,607.0,491.0,123.0,126.0,265.0,338.0,617.0,607.0,491.0,323.8212890625,921.0,12.0,48.04816436767578,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,137.69850158691406,1182.0,219.0,23.956008911132812,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,118.3355484008789,1031.0,152.0,66.74850463867188,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,658.0,688.0,947.0,1180.0,2263.0,3547.0,2718.0,658.0,688.0,947.0,1180.0,2263.0,3547.0,2718.0,231.5804443359375,868.0,212.0,37.42859649658203,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,565.0,646.0,1051.0,1274.0,2539.0,3014.0,2315.0,565.0,646.0,1051.0,1274.0,2539.0,3014.0,2315.0,60.008384704589844,1182.0,86.0,39.34091567993164,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,429.0,454.0,677.0,819.0,2362.0,2409.0,1660.0,429.0,454.0,677.0,819.0,2362.0,2409.0,1660.0,175.18385314941406,1071.0,207.0,26.907512664794922,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,221.0,261.0,528.0,616.0,2227.0,1772.0,1164.0,221.0,261.0,528.0,616.0,2227.0,1772.0,1164.0,160.26364135742188,1182.0,234.0,24.151092529296875,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,607.0,683.0,1040.0,1242.0,2206.0,2309.0,1808.0,607.0,683.0,1040.0,1242.0,2206.0,2309.0,1808.0,137.90220642089844,1086.0,200.0,9.658552169799805,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,343.0,427.0,834.0,961.0,2417.0,2253.0,1614.0,343.0,427.0,834.0,961.0,2417.0,2253.0,1614.0,244.92906188964844,1026.0,193.0,13.395513534545898,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,640.0,654.0,872.0,1034.0,2052.0,2111.0,1779.0,640.0,654.0,872.0,1034.0,2052.0,2111.0,1779.0,206.08984375,1004.0,206.0,10.733798027038574,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,305.0,334.0,609.0,709.0,2486.0,2245.0,1494.0,305.0,334.0,609.0,709.0,2486.0,2245.0,1494.0,170.48670959472656,1159.0,244.0,56.322017669677734,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,580.0,659.0,1038.0,1209.0,2734.0,3180.0,2303.0,580.0,659.0,1038.0,1209.0,2734.0,3180.0,2303.0,61.971553802490234,1165.0,3.0,74.07996368408203,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,514.0,550.0,885.0,1095.0,2509.0,3426.0,2690.0,514.0,550.0,885.0,1095.0,2509.0,3426.0,2690.0,229.54547119140625,1085.0,214.0,31.933273315429688,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,425.0,506.0,895.0,989.0,2573.0,2847.0,2131.0,425.0,506.0,895.0,989.0,2573.0,2847.0,2131.0,144.66368103027344,1143.0,184.0,18.962881088256836,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,285.0,314.0,524.0,739.0,1932.0,2171.0,1379.0,285.0,314.0,524.0,739.0,1932.0,2171.0,1379.0,238.12855529785156,1022.0,189.0,50.57075881958008,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,184.0,226.0,509.0,473.0,2278.0,1697.0,951.0,184.0,226.0,509.0,473.0,2278.0,1697.0,951.0,231.1775360107422,932.0,209.0,21.511829376220703,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,528.0,594.0,941.0,1113.0,2550.0,2948.0,2163.0,528.0,594.0,941.0,1113.0,2550.0,2948.0,2163.0,229.37417602539062,844.0,214.0,26.567426681518555,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,169.0,189.0,437.0,396.0,2470.0,1501.0,752.0,169.0,189.0,437.0,396.0,2470.0,1501.0,752.0,194.061279296875,883.0,217.0,14.181543350219727,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,424.0,511.0,880.0,1064.0,2381.0,2413.0,1661.0,424.0,511.0,880.0,1064.0,2381.0,2413.0,1661.0,228.79344177246094,645.0,202.0,14.465182304382324,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,714.0,857.0,1346.0,1872.0,3259.0,3491.0,2451.0,714.0,857.0,1346.0,1872.0,3259.0,3491.0,2451.0,121.82305908203125,653.0,194.0,8.536599159240723,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,263.0,308.0,567.0,625.0,2487.0,1753.0,915.0,263.0,308.0,567.0,625.0,2487.0,1753.0,915.0,186.48919677734375,618.0,196.0,7.0162835121154785,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,406.0,472.0,823.0,977.0,2558.0,2350.0,1639.0,406.0,472.0,823.0,977.0,2558.0,2350.0,1639.0,73.27339172363281,614.0,160.0,16.18353271484375,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,667.0,842.0,1460.0,1939.0,3425.0,3760.0,2706.0,667.0,842.0,1460.0,1939.0,3425.0,3760.0,2706.0,196.85946655273438,625.0,193.0,4.129251480102539,-9999.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,549.0,659.0,1141.0,1436.0,2627.0,3008.0,2264.0,549.0,659.0,1141.0,1436.0,2627.0,3008.0,2264.0,203.34324645996094,632.0,212.0,12.380714416503906,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,579.0,674.0,1111.0,1388.0,2575.0,2767.0,2142.0,579.0,674.0,1111.0,1388.0,2575.0,2767.0,2142.0,227.60313415527344,632.0,166.0,7.897724151611328,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,532.0,621.0,996.0,1245.0,2517.0,2835.0,2013.0,532.0,621.0,996.0,1245.0,2517.0,2835.0,2013.0,259.00006103515625,580.0,182.0,19.515323638916016,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,310.0,386.0,717.0,809.0,2374.0,1935.0,1174.0,310.0,386.0,717.0,809.0,2374.0,1935.0,1174.0,323.61175537109375,604.0,161.0,7.277395248413086,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,360.0,428.0,728.0,852.0,2369.0,2173.0,1356.0,360.0,428.0,728.0,852.0,2369.0,2173.0,1356.0,77.73404693603516,592.0,163.0,15.968308448791504,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,995.0,1159.0,1729.0,2257.0,3177.0,3980.0,3210.0,995.0,1159.0,1729.0,2257.0,3177.0,3980.0,3210.0,229.66482543945312,551.0,184.0,2.022594928741455,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,340.0,396.0,736.0,913.0,2524.0,2485.0,1716.0,340.0,396.0,736.0,913.0,2524.0,2485.0,1716.0,142.69642639160156,1248.0,231.0,37.18626022338867,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,508.0,548.0,858.0,969.0,2151.0,2753.0,2148.0,508.0,548.0,858.0,969.0,2151.0,2753.0,2148.0,158.37057495117188,1031.0,238.0,58.236995697021484,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,522.0,612.0,996.0,1210.0,2586.0,2895.0,2050.0,522.0,612.0,996.0,1210.0,2586.0,2895.0,2050.0,213.5553436279297,1071.0,233.0,35.71682357788086,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,333.0,397.0,709.0,798.0,2611.0,2050.0,1297.0,333.0,397.0,709.0,798.0,2611.0,2050.0,1297.0,210.42567443847656,988.0,196.0,6.013166427612305,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,169.0,266.0,718.0,811.0,3052.0,1817.0,981.0,169.0,266.0,718.0,811.0,3052.0,1817.0,981.0,89.61273193359375,1514.0,178.0,9.286309242248535,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,315.0,364.0,695.0,731.0,2650.0,2059.0,1423.0,315.0,364.0,695.0,731.0,2650.0,2059.0,1423.0,126.03678894042969,1133.0,187.0,45.958683013916016,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,314.0,349.0,673.0,761.0,2938.0,2115.0,1395.0,314.0,349.0,673.0,761.0,2938.0,2115.0,1395.0,104.8399887084961,1257.0,183.0,32.273685455322266,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,99.21138763427734,1340.0,185.0,24.208539962768555,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,132.0,188.0,544.0,604.0,3247.0,2560.0,1331.0,132.0,188.0,544.0,604.0,3247.0,2560.0,1331.0,193.67124938964844,965.0,199.0,29.194021224975586,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,595.0,644.0,905.0,1661.0,2031.0,2966.0,2419.0,595.0,644.0,905.0,1661.0,2031.0,2966.0,2419.0,283.41668701171875,1227.0,82.0,51.20680236816406,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,172.0,201.0,475.0,493.0,2219.0,1512.0,928.0,172.0,201.0,475.0,493.0,2219.0,1512.0,928.0,163.38246154785156,1136.0,243.0,31.175193786621094,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,401.0,439.0,684.0,798.0,2285.0,2086.0,1388.0,401.0,439.0,684.0,798.0,2285.0,2086.0,1388.0,156.81263732910156,668.0,203.0,7.910646915435791,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,423.0,506.0,831.0,1125.0,2410.0,2589.0,1686.0,423.0,506.0,831.0,1125.0,2410.0,2589.0,1686.0,306.4501953125,675.0,160.0,14.653457641601562,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,334.0,400.0,707.0,798.0,2444.0,2001.0,1236.0,334.0,400.0,707.0,798.0,2444.0,2001.0,1236.0,216.24691772460938,631.0,212.0,15.194222450256348,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,407.0,477.0,806.0,914.0,2305.0,2147.0,1464.0,407.0,477.0,806.0,914.0,2305.0,2147.0,1464.0,63.15386962890625,668.0,121.0,28.17325782775879,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,481.0,556.0,829.0,1053.0,2306.0,2649.0,1674.0,481.0,556.0,829.0,1053.0,2306.0,2649.0,1674.0,100.36721801757812,623.0,183.0,6.139966011047363,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,519.0,574.0,886.0,1031.0,2433.0,2381.0,1752.0,519.0,574.0,886.0,1031.0,2433.0,2381.0,1752.0,271.52178955078125,630.0,178.0,7.466280460357666,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,481.0,554.0,863.0,1063.0,2324.0,2414.0,1631.0,481.0,554.0,863.0,1063.0,2324.0,2414.0,1631.0,183.96405029296875,616.0,218.0,14.272797584533691,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,672.0,767.0,1135.0,1338.0,2208.0,2436.0,1872.0,672.0,767.0,1135.0,1338.0,2208.0,2436.0,1872.0,35.40459442138672,982.0,166.0,5.016628265380859,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,978.0,1080.0,1440.0,1671.0,2306.0,2451.0,2147.0,978.0,1080.0,1440.0,1671.0,2306.0,2451.0,2147.0,67.39198303222656,1011.0,157.0,6.518421173095703,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1168.0,1265.0,1632.0,1984.0,2880.0,4295.0,3595.0,1168.0,1265.0,1632.0,1984.0,2880.0,4295.0,3595.0,326.9958190917969,1697.0,77.0,31.1013126373291,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,861.0,985.0,1428.0,1703.0,3480.0,4001.0,2772.0,861.0,985.0,1428.0,1703.0,3480.0,4001.0,2772.0,65.8009262084961,1834.0,156.0,14.611457824707031,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,1566.0,1651.0,2290.0,3809.0,3787.0,6610.0,6690.0,1566.0,1651.0,2290.0,3809.0,3787.0,6610.0,6690.0,322.6181335449219,1411.0,107.0,25.877479553222656,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,274.0,305.0,546.0,588.0,1912.0,1892.0,1255.0,274.0,305.0,546.0,588.0,1912.0,1892.0,1255.0,120.7125015258789,880.0,147.0,68.3569107055664,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,248.0,293.0,540.0,622.0,2447.0,2057.0,1180.0,248.0,293.0,540.0,622.0,2447.0,2057.0,1180.0,119.96134185791016,738.0,178.0,55.039093017578125,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,243.7918701171875,1174.0,190.0,34.26502227783203,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,608.0,617.0,854.0,968.0,2264.0,3194.0,2527.0,608.0,617.0,854.0,968.0,2264.0,3194.0,2527.0,193.65823364257812,819.0,249.0,36.13098907470703,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,491.0,560.0,899.0,1130.0,2180.0,2627.0,1962.0,491.0,560.0,899.0,1130.0,2180.0,2627.0,1962.0,113.02615356445312,824.0,197.0,40.63431167602539,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,366.0,437.0,736.0,746.0,2216.0,2406.0,1663.0,366.0,437.0,736.0,746.0,2216.0,2406.0,1663.0,209.90769958496094,851.0,194.0,76.811767578125,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,217.0,251.0,518.0,622.0,2052.0,1729.0,1150.0,217.0,251.0,518.0,622.0,2052.0,1729.0,1150.0,171.68072509765625,1300.0,247.0,31.627573013305664,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,245.0,294.0,572.0,678.0,2111.0,1950.0,1239.0,245.0,294.0,572.0,678.0,2111.0,1950.0,1239.0,176.278076171875,1157.0,239.0,25.0115966796875,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,426.0,481.0,778.0,849.0,2116.0,1971.0,1401.0,426.0,481.0,778.0,849.0,2116.0,1971.0,1401.0,124.63790893554688,1041.0,208.0,29.14411735534668,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,352.0,401.0,774.0,995.0,2630.0,2779.0,2089.0,352.0,401.0,774.0,995.0,2630.0,2779.0,2089.0,338.2399597167969,1248.0,52.0,35.08308029174805,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,241.0,274.0,527.0,600.0,2431.0,1952.0,1233.0,241.0,274.0,527.0,600.0,2431.0,1952.0,1233.0,63.219905853271484,1389.0,100.0,26.160520553588867,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,257.0,310.0,619.0,721.0,2513.0,2201.0,1427.0,257.0,310.0,619.0,721.0,2513.0,2201.0,1427.0,227.82582092285156,1126.0,217.0,30.42690658569336,1.0
20.0,20,2011.0,SIOSE,0.0,0.0,p19_1,,,,,,,,,,,,,,,,,,,,,,140.07354736328125,1157.0,227.0,41.5328254699707,1.0
